hotel_id,user_id,rating,review_text,user_city,user_city_encoded
Best Western Plus Waterville Grand Hotel,A verified traveler,2.0,"I've been in worse hotels, but not in a long time.",Massachusetts,973
Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,"It feels unfair to complain about the amenities as the hotel was under renovations. However, I was extremely disappointed that the pool was closed for renovations. I was happy to see a brand new bed in our room, and the bathroom looked very nice. Until you pulled back the shower curtain. The same old bathtub. Very friendly staff, VERY convenient location. The kitchen lost our room service order, but did take six dollars off the bill. So I would recommend this hotel to others, but I would tell them to wait a while until they get the renos done and sort out a few issues.",Massachusetts,973
Best Western Plus Waterville Grand Hotel,Mary,1.0,Hotel smelled musty and had to move rooms water in shower would not turn off did not fell or smell clear either room would not stay again,Massachusetts,973
Best Western Plus Waterville Grand Hotel,A verified traveler,1.0,"This hotel was being remodled and should not have been renting rooms on the second floor where we were assigned,it was a total shambles including large holes in the curtains and debris laying everywhere. How could they expect anyone to stay in that kind of environment. We looked at the room and left and rented another hotel, we had already signed in and were werelocked into the contrac with our prebooking through expedia. We are disappointed with expedia on this one.",Massachusetts,973
Best Western Plus Waterville Grand Hotel,A Traveler,4.0,"The hotel was fine, just know that smoking is allowed on some floors so there is lingering tobacco odor in some corridors. O'Brien's was a nice surprise, good food and great service. Also, a true breakfast is included with the price of the room, cooked to order not the typical complimentary breakfast buffet. The internet speed was good as well.",Massachusetts,973
Best Western Plus Waterville Grand Hotel,Vincent,4.0,One night layover. Hotel was good for that but wouldn't want to stay more than that,Massachusetts,973
Best Western Plus Waterville Grand Hotel,A verified traveler,3.0,"The hotel itself was quiet, and the location was easy to find but could use some updates.  I went to use the gym and two out of the three treadmills were broken.  The room was also beside the pool making it very humid and uncomfortable.  The shower located in my room leaked all over the bathroom floor.",Massachusetts,973
Best Western Plus Waterville Grand Hotel,A verified traveler,1.0,"The inside of the Hotel is old and it smells. The elevators had a n harsh smell of oil. When I reserved my room through Hotels.com it mentioned ""Free Breakfast"" - what a joke. It's a voucher (1 person is allowed $7 off a breakfast of the menu, and $14 total off for 2 or more people at the restaurant. It's really false publicity! I will not be staying at that hotel again. Bathroom in the room was not cleaned. Mirrors were dirty. It's like the rooms were done in a hurry! Roll away bed was pushed in the room with no pillow and a very thin blanket. The reservation was for 3. Just a set of 2 towels. We had the heat full blast, and we froze in the middle of the night. Very poor managed!",Massachusetts,973
Best Western Plus Waterville Grand Hotel,A verified traveler,5.0,"traveling with just myself and 2 small kids and the staff was helpful and kind,the food in the rest. was great and affordable.",Massachusetts,973
Best Western Plus Waterville Grand Hotel,mark,4.0,"the hotel was great , clean etc. but that one desk lady was like not to helpful - and the business center is a desk next to the hotel desk and the computer didn't have Microsoft installed and that one desk lady is totally computer unaware and could not do anything to help with the business center malfunctions - except to say. yes, those computers didn't work right and that she knew you couldn't open any attachments and that staples was across the street.",Massachusetts,973
Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,"nice experience, breakfast the first day was questionable, but we tried the next day and was pleased.",Massachusetts,973
Best Western Plus Waterville Grand Hotel,Kitty,5.0,Dejligt ophold Heldig med vejret s�� vi kunne sidde udenfor og spise aftensmad,Massachusetts,973
Best Western Plus Waterville Grand Hotel,Robin,5.0,Very nice room.loved the pool. Could have been lower in price but would stay there again.,Massachusetts,973
Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,Checked in unexepectedly at the last minute. Never spent enough time at the hotel to make any other fair comments. Everything was perfect for what we needed.,Massachusetts,973
Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,"OK hotell i utkanten av Waterville. Ganska lugnt l��ge. Hotellet har pool, restaurang och bar och ��ven tillg��ng till g��sttv��ttmaskiner + tummlare.",Massachusetts,973
Best Western Plus Waterville Grand Hotel,kt72_7,1.0,"No coffee in lobby, front desk suggested I but some at the hotel restaurant. Parking lot was icy and not plowed, even after several complaints. Did not comply with Platinum Status rules. Reservations didn't match room location. Front desk staff was not knowledgeable. Room was nice.",Warwick,1790
Best Western Plus Waterville Grand Hotel,Jed,1.0,"All the hallways smell of smoke. The room was dirty when we checked in. The next day they never sent housekeeping to clean. Did not give us clean towels in spite of the request for those and housekeeping services. They said the housekeepers had all gone home. The restaurant was terrible service. One person waiting on the room over breakfast the first day. Twenty minutes to receive a menu and then nothing after the meal was delivered. We got our own flatware and coffee. The second day there was more staff but the waitress decided to change my plain yogurt to blueberry. I am allergic. Had to send it back. I asked for a manager to contact me but no one called. Called corporate and they wanted to give me points. Called Mr. Kong, the president of Best Western and they will give me a 50.00 credit, the first offer was a gift certificate for 50.00 No thanks, I wont ever stay in another Best Western again. The hotel manager has still not contacted me, its been three weeks.",Warwick,1790
Best Western Plus Waterville Grand Hotel,Jed,4.0,its also a naborhood pool.,Warwick,1790
Best Western Plus Waterville Grand Hotel,A verified traveler,4.0,"Cramped location with odd entry by traffic light, clearly caters to groups and sports teams. Nicest staff ever! Room was clean and comfortable, is a single story building, so rooms go on forever down long hallways. Lucky we were near the gym, which was better than most. Great breakfast at a very reasonable price. Room includes a voucher for up to 14.00 of your breakfast order, so you get a hot meal straight from the short order cook, not some steam table/cereal bar like most places. Portions were huge! Free buffet with pizza, cheese/crackers, veggies and dip from 4-7pm on Friday evenings in the bar. Facility is a bit quirky and a bit tired, but staff is warm and friendly.Wish we had eaten dinner there and not at the disappointing Chinese restaurant next door!",Warwick,1790
Best Western Plus Waterville Grand Hotel,jesse,4.0,"We enjoyed two great days away. They let us check in early and check out late for free. The hot tub was great, pool was a little loud because of school vacation but the attendant was the friendliest gentleman. Wifi didn't work well with just one of our three devices. Breakfast was definitely worth getting out of bed for. Will definitely consider staying there again for a getaway or business.",Warwick,1790
